idx,dist_m,lat,lon,x_m,y_m,segment,target_speed_kph,action,action_code,offtrack_radius_m
781,7810.0,39.79360865417707,-86.23876,-0.7697951390359203,108.40151273352754,157,25.0,coast,3,40.0
782,7820.0,39.793698574828106,-86.23875890804186,-0.6763969089469495,118.3413414990144,157,25.0,coast,3,40.0
783,7830.0,39.79378846188857,-86.23875875719945,-0.6634949368276024,128.27745716220196,157,25.0,coast,3,40.0
784,7840.0,39.79387834416627,-86.23876262540624,-0.9943534676135144,138.21304413886125,157,25.0,coast,3,40.0
785,7850.0,39.79396820415203,-86.23876720506941,-1.3860648501980695,148.14616696529208,158,28.0,accelerate,1,40.0
786,7860.0,39.79405810149628,-86.238769770532,-1.6054960324062357,158.08341939905017,158,28.0,accelerate,1,40.0
787,7870.0,39.794148032788506,-86.23877,-1.6251230710279443,168.0244244410497,158,28.0,accelerate,1,40.0
788,7880.0,39.79423795881823,-86.23877078462102,-1.6922338988761025,177.9648477666968,158,28.0,accelerate,1,40.0
789,7890.0,39.7943278612751,-86.238768,-1.4540574839002431,187.90266534934975,158,28.0,accelerate,1,40.0
790,7900.0,39.794417789785086,-86.23876849474462,-1.4963743739677986,197.84336284372506,159,26.0,coast,3,40.0
791,7910.0,39.794507710838765,-86.23877,-1.6251230710279443,207.78323611709305,159,26.0,coast,3,40.0
792,7920.0,39.79459764144089,-86.23877042767211,-1.6617030610485022,217.72416487602757,159,26.0,coast,3,40.0
793,7930.0,39.79468756945526,-86.23877155151209,-1.7578282335561919,227.6648075844461,159,26.0,coast,3,40.0
794,7940.0,39.79477749994016,-86.238772,-1.7961886569401515,237.6057233854677,159,26.0,coast,3,40.0
795,7950.0,39.7948672959899,-86.23876672410088,-1.3449262692528599,247.53177872373593,160,24.0,coast,3,40.0
796,7960.0,39.79495718367109,-86.238765,-1.1974591050319323,257.46796300228783,160,24.0,coast,3,40.0
797,7970.0,39.79504711244203,-86.23876404683806,-1.1159325011261783,267.4086893417169,160,24.0,coast,3,40.0
798,7980.0,39.79513702967883,-86.238766,-1.282991897988036,277.34814069710524,160,24.0,coast,3,40.0
799,7990.0,39.795226956962125,-86.23876646274864,-1.3225720824215215,287.28870259355404,160,24.0,coast,3,40.0
800,8000.0,39.79531683190529,-86.23877039495595,-1.6589047565760853,297.2234788106403,161,27.0,accelerate,1,40.0
801,8010.0,39.79540666211861,-86.23877535464256,-2.083120604511567,307.1533105911369,161,27.0,accelerate,1,40.0
802,8020.0,39.79549658471433,-86.23877697740035,-2.221919612078797,317.0933543219269,161,27.0,accelerate,1,40.0
803,8030.0,39.79558647774523,-86.23878028130565,-2.5045118610929866,327.03012995769166,161,27.0,accelerate,1,40.0
804,8040.0,39.79567633159868,-86.23878513715286,-2.9198460360253735,336.9625749174432,161,27.0,accelerate,1,40.0
805,8050.0,39.79576622905278,-86.23878768504768,-3.1377745962824304,346.8998394939541,162,25.0,coast,3,40.0
806,8060.0,39.79585613635419,-86.2387902548698,-3.357578659894153,356.83819259165466,162,25.0,coast,3,40.0
807,8070.0,39.79594605013471,-86.23878943067875,-3.287083298027552,366.77726189051526,162,25.0,coast,3,40.0
808,8080.0,39.79603593079777,-86.23878558164829,-2.9578649715961833,376.7126703858828,162,25.0,coast,3,40.0
809,8090.0,39.79612585178642,-86.23878587473918,-2.982933853461927,386.65253647109967,162,25.0,coast,3,40.0
810,8100.0,39.796215770032994,-86.23878789807308,-3.1559952541050107,396.59209944729236,163,28.0,accelerate,1,40.0
811,8110.0,39.796305668905774,-86.23878495355815,-2.9041426670607664,406.5295208445218,163,28.0,accelerate,1,40.0
812,8120.0,39.79639559750375,-86.238784,-2.8225821748443827,416.4702280645934,163,28.0,accelerate,1,40.0
813,8130.0,39.796485500167485,-86.23878249998883,-2.694282030107861,426.4080685134214,163,28.0,accelerate,1,40.0
